path,nearest_neighbor_distance_mean,nearest_neighbor_distance_median,nearest_neighbor_distance_min,nearest_neighbor_distance_max,nearest_neighbor_distance_mean_1090percentile,nearest_neighbor_distance_median_1090percentile,nearest_neighbor_distance_min_1090percentile,nearest_neighbor_distance_max_1090percentile,relational_similarity,close_value_ratio_0.1,close_value_ratio_1090percentile_0.1,close_value_ratio_0.2,close_value_ratio_1090percentile_0.2,close_value_ratio_0.3,close_value_ratio_1090percentile_0.3,close_value_ratio_0.4,close_value_ratio_1090percentile_0.4,close_value_ratio_0.5,close_value_ratio_1090percentile_0.5,similarity_ratio,nearest_neighbor_accuracy,gmm_log_likelihood,detection_rate_xgb_mean,detection_rate_xgb_max,detection_rate_xgb_min,all_ml_aia__match_error__smoking_status,all_ml_aia__match_error__hypertension,all_ml_aia__match_error__stroke,all_ml_aia__match_error__age,all_ml_aia__match_error__bmi,all_ml_aia__match_error__Income,all_ml_aia__match_error__heart_disease,all_ml_aia__match_error__gender,all_ml_aia__match_error__avg_glucose_level,all_ml_aia__range_overlap__smoking_status,all_ml_aia__range_overlap__hypertension,all_ml_aia__range_overlap__stroke,all_ml_aia__range_overlap__age,all_ml_aia__range_overlap__bmi,all_ml_aia__range_overlap__Income,all_ml_aia__range_overlap__heart_disease,all_ml_aia__range_overlap__gender,all_ml_aia__range_overlap__avg_glucose_level,all_ml_aia__guess_in_range__smoking_status,all_ml_aia__guess_in_range__hypertension,all_ml_aia__guess_in_range__stroke,all_ml_aia__guess_in_range__age,all_ml_aia__guess_in_range__bmi,all_ml_aia__guess_in_range__Income,all_ml_aia__guess_in_range__heart_disease,all_ml_aia__guess_in_range__gender,all_ml_aia__guess_in_range__avg_glucose_level,generalization_aia__match_error_generalization__gender,generalization_aia__match_error_generalization__smoking_status,generalization_aia__match_error_generalization__age
../output/patients/privacy/Anonymized/0/1_2_0_1.json,0.29014113545417786,0.29382723569869995,0.16158932447433472,0.29382723569869995,0.29382723569869995,0.29382723569869995,0.29382723569869995,0.29382723569869995,0.7619047619047619,0.0,0.0,0.027874957679720123,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00473987134634917,0.9966896136628673,-24.96467648833999,0.7982521136126152,0.799715018523796,0.7963522371045882,0.5269909340555995,0.9111086032426738,0.9821314373847948,22.935057106331257,6.451132293451144,25936.20814168896,0.9539931535191664,0.2646428168378287,33.156855196039885,0.0,0.0,0.0,0.4987692230335046,0.6003086395684528,0.5993327308549367,0.0,0.0,0.6515069351962801,0.526821652936087,0.5,0.5,0.5550539818681112,0.6722717526238573,0.6842719030959636,0.5,0.333333333333267,0.7622164541248166,0.333333333333267,0.34238673839165673,0.01083098220666943
../output/patients/privacy/Anonymized/0/1_3_2_4.json,0.2577812969684601,0.25778132677078247,0.25778132677078247,0.25778132677078247,0.2577812969684601,0.25778132677078247,0.25778132677078247,0.25778132677078247,0.7619047619047619,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019298047624421624,0.9895045705902268,-24.030724534199436,0.7311484753491023,0.7375890567113138,0.7273297235679681,0.2968062295451981,0.9132904487830569,0.9824323815972614,16.13294070873288,5.701590152881527,25704.776143646784,0.9554978745814995,0.3095587405484708,32.656083678871966,0.0,0.0,0.0,0.6420051369078175,0.645198296768703,0.6022210253131737,0.0,0.0,0.6539035525077531,0.29496294624384006,0.5,0.5,0.7400970545085205,0.7409246510928037,0.6847233194146635,0.5,0.333333333333267,0.7649625700635745,0.333333333333267,0.333333333333267,0.023499981190985952
../output/patients/privacy/Anonymized/0/0_1_1_3.json,0.15264026820659637,0.09500589221715927,0.09500589221715927,0.29382723569869995,0.15264026820659637,0.09500589221715927,0.09500589221715927,0.29382723569869995,0.9285714285714286,0.5336493247564232,0.5336493247564232,0.7397584922694955,0.7397584922694955,1.0,1.0,1.0,1.0,1.0,1.0,0.4628898168002107,0.7228115713049693,-24.113212529616035,0.5364111332763369,0.541407808492448,0.530920490168139,0.6416130609788211,0.9155099123499981,0.9833728322612196,16.102057880654616,5.485551717662207,24510.4055067409,0.9575668660422074,0.6040326524470526,32.72687769447391,0.0,0.0,0.0,0.6318841734530257,0.6588875464482504,0.6183367139640195,0.0,0.0,0.6536571521985921,0.6414437798593086,0.5,0.5,0.7270435992927811,0.7586051235752173,0.7079336418011511,0.5,0.333333333333267,0.7637964112402663,0.5814116791433416,0.6346537260655399,0.060926908174402036
../output/patients/privacy/Anonymized/0/1_4_1_2.json,0.1959574669599533,0.17553234100341797,0.17161352932453156,0.29382723569869995,0.19596754014492035,0.17553234100341797,0.17553234100341797,0.29382723569869995,0.96,0.0,0.0,0.8647631945228154,0.8647072105976216,1.0,1.0,1.0,1.0,1.0,1.0,0.11465974494977993,0.9136854380619193,-24.292484082612734,0.7151325163864348,0.7201481903676261,0.7095468794528356,0.6411616446601212,0.9102810066583907,0.9820562013316781,17.240180964316632,6.023922562133682,22620.022846889635,0.9546702779972163,0.39525260504833915,32.160164199729856,0.0,0.0,0.0,0.6142895111166508,0.6294454417250788,0.647503250600594,0.0,0.0,0.6634281787358198,0.6390362261595757,0.5,0.5,0.7071060452168679,0.7178648008125493,0.7462287928375277,0.5,0.333333333333267,0.7771508106684724,0.333333333333267,0.627393446939782,0.017063160666586127
../output/patients/privacy/Anonymized/0/0_3_1_0.json,0.2937361001968384,0.29382723569869995,0.0212415624409914,0.29382723569869995,0.29382723569869995,0.29382723569869995,0.29382723569869995,0.29382723569869995,0.7619047619047619,0.0003761802655832675,0.0,0.0003761802655832675,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004137982921415943,0.9977805364330588,-25.051731042258893,0.8039327443716158,0.8058136221145625,0.8004559703619265,0.3971711244028138,0.910431478764624,0.9822066734379115,23.375122858565597,6.529411643890403,26528.554133974983,0.9540307715457247,0.2482037392318399,33.50230586161683,0.0,0.0,0.0,0.49190754019044713,0.5970033295720897,0.59119610022911,0.0,0.0,0.6485799448795518,0.38515216491742843,0.5,0.5,0.5425647970507467,0.6677575894368581,0.6716698641989242,0.5,0.333333333333267,0.7579656171237257,0.33354650215043113,0.3334712660973144,0.0100146710303541
../output/patients/privacy/Anonymized/0/1_0_0_2.json,0.292814165353775,0.29382723569869995,0.1702938675880432,0.29382723569869995,0.29382723569869995,0.29382723569869995,0.29382723569869995,0.29382723569869995,0.7619047619047619,0.0,0.0,0.008200729789715231,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003912274762065982,0.9979686265658503,-24.97207815267692,0.8075615085019474,0.808663436876603,0.8067255628384155,0.4350900951736072,0.9112590753489072,0.9821690554113531,23.35032487969875,6.430051428490587,26057.421395755893,0.9541436256253997,0.2747620659820186,33.39659935430642,0.0,0.0,0.0,0.49205726335609207,0.6022793322350045,0.5967787076422398,0.0,0.0,0.6482650889021064,0.4390211789489523,0.5,0.5,0.5435052477147049,0.6750178685626153,0.6794567956964978,0.5,0.333333333333267,0.7602979347703419,0.333333333333267,0.3492582979096579,0.012675770229089382
../output/patients/privacy/Anonymized/0/0_5_0_3.json,0.14311087131500244,0.14259889721870422,0.14259889721870422,0.29382723569869995,0.14259888231754303,0.14259889721870422,0.14259889721870422,0.14259889721870422,1.0,0.0,0.0,0.9966143776097506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32708874092465107,0.8170259188202986,-24.97477945849418,0.6877362971406857,0.6889142205756625,0.6863493872898262,0.6450739194221871,0.9129518865440319,0.982846179889403,23.30622619493405,6.344500049757049,24122.461183863175,0.9562502351126659,0.6022646051988113,33.19555989677459,0.0,0.0,0.0,0.4926624213209318,0.6069300334556026,0.6237924849509406,0.0,0.0,0.6522941607382535,0.6387164729338299,0.5,0.5,0.5435428657412632,0.6801339201745477,0.7131249294662002,0.5,0.333333333333267,0.7647744799307828,0.5987285107023286,0.644384255601951,0.00999999999999636
../output/patients/privacy/Anonymized/0/1_0_1_4.json,0.208221435546875,0.20248456299304962,0.20248456299304962,0.29382723569869995,0.20749066770076752,0.20248456299304962,0.20248456299304962,0.2173706591129303,0.96,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06101643907760599,0.9468269194598051,-23.879277961804277,0.6468509546879453,0.6498717583357082,0.6448560843545169,0.6443967949441373,0.9184817364481059,0.984802317270436,15.077090799497746,5.368078085691229,25302.79574632144,0.9626452996275815,0.3975096866418388,32.74842597039297,0.0,0.0,0.0,0.6645704600045402,0.6648344913693734,0.6063259950920743,0.0,0.0,0.6526403775842302,0.6449046383026746,0.5,0.5,0.7595455742391755,0.7659406387540909,0.6914945641951623,0.5,0.333333333333267,0.7620659820185833,0.333333333333267,0.63309257796336,0.48628822931949195
../output/patients/privacy/Anonymized/0/0_2_2_3.json,0.1876026839017868,0.18469193577766418,0.18469193577766418,0.29382723569869995,0.184691920876503,0.18469193577766418,0.18469193577766418,0.18469193577766418,0.8181818181818182,0.0,0.0,0.9733288191701464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16540646277696272,0.8946319076101268,-23.904356030190776,0.6432601880877743,0.646337988030778,0.6401253918495298,0.29541436256253994,0.9154722943234398,0.9831471241018697,15.710092645195889,5.453217344417144,24232.367963684057,0.9576797201218824,0.6015122446676447,32.59860183111961,0.0,0.0,0.0,0.6501990590750172,0.6610470197339687,0.6233188826466999,0.0,0.0,0.65493911095564,0.29753978106308543,0.5,0.5,0.7434826768987699,0.7623293082044916,0.7147425046082082,0.5,0.333333333333267,0.7654892224353911,0.6016501774316929,0.333333333333267,0.035615995184898094
../output/patients/privacy/Anonymized/0/0_5_1_5.json,0.1960083246231079,0.1906159520149231,0.1906159520149231,0.29382723569869995,0.1959899216890335,0.1906159520149231,0.1906159520149231,0.20635998249053955,1.0,0.0,0.0,0.6585411729300681,0.6586650613289187,1.0,1.0,1.0,1.0,1.0,1.0,0.10502953015084829,0.9474852349245759,-24.91070581713265,0.7100408473449226,0.7115987460815048,0.7084069535480194,0.6398073957040213,0.912613324305007,0.982846179889403,23.33394128353472,6.390814586457502,26361.571310562453,0.9560997630064327,0.6035436181017944,33.36148307500382,0.0,0.0,0.0,0.49244538355049283,0.6038924500307103,0.5945565741644943,0.0,0.0,0.6483686954108104,0.638377910694805,0.5,0.5,0.5427905052100966,0.6781401647669564,0.6778016025279314,0.5,0.333333333333267,0.7622916901779333,0.6005717940036865,0.6268479855546778,0.00999999999999636
