path,nearest_neighbor_distance_mean,nearest_neighbor_distance_median,nearest_neighbor_distance_min,nearest_neighbor_distance_max,nearest_neighbor_distance_mean_1090percentile,nearest_neighbor_distance_median_1090percentile,nearest_neighbor_distance_min_1090percentile,nearest_neighbor_distance_max_1090percentile,relational_similarity,close_value_ratio_0.1,close_value_ratio_1090percentile_0.1,close_value_ratio_0.2,close_value_ratio_1090percentile_0.2,close_value_ratio_0.3,close_value_ratio_1090percentile_0.3,close_value_ratio_0.4,close_value_ratio_1090percentile_0.4,close_value_ratio_0.5,close_value_ratio_1090percentile_0.5,similarity_ratio,nearest_neighbor_accuracy,gmm_log_likelihood,detection_rate_xgb_mean,detection_rate_xgb_max,detection_rate_xgb_min,nearest_neighbors_aia_closest_True__match_error__hypertension,nearest_neighbors_aia_closest_True__match_error__heart_disease,nearest_neighbors_aia_closest_True__match_error__avg_glucose_level,nearest_neighbors_aia_closest_True__match_error__bmi,nearest_neighbors_aia_closest_True__match_error__stroke,nearest_neighbors_aia_closest_True__match_error__Income,nearest_neighbors_aia_closest_True__range_overlap__hypertension,nearest_neighbors_aia_closest_True__range_overlap__heart_disease,nearest_neighbors_aia_closest_True__range_overlap__avg_glucose_level,nearest_neighbors_aia_closest_True__range_overlap__bmi,nearest_neighbors_aia_closest_True__range_overlap__stroke,nearest_neighbors_aia_closest_True__range_overlap__Income,nearest_neighbors_aia_closest_True__guess_in_range__hypertension,nearest_neighbors_aia_closest_True__guess_in_range__heart_disease,nearest_neighbors_aia_closest_True__guess_in_range__avg_glucose_level,nearest_neighbors_aia_closest_True__guess_in_range__bmi,nearest_neighbors_aia_closest_True__guess_in_range__stroke,nearest_neighbors_aia_closest_True__guess_in_range__Income,nearest_neighbors_aia_closest_False__match_error__hypertension,nearest_neighbors_aia_closest_False__match_error__heart_disease,nearest_neighbors_aia_closest_False__match_error__avg_glucose_level,nearest_neighbors_aia_closest_False__match_error__bmi,nearest_neighbors_aia_closest_False__match_error__stroke,nearest_neighbors_aia_closest_False__match_error__Income,nearest_neighbors_aia_closest_False__range_overlap__hypertension,nearest_neighbors_aia_closest_False__range_overlap__heart_disease,nearest_neighbors_aia_closest_False__range_overlap__avg_glucose_level,nearest_neighbors_aia_closest_False__range_overlap__bmi,nearest_neighbors_aia_closest_False__range_overlap__stroke,nearest_neighbors_aia_closest_False__range_overlap__Income,nearest_neighbors_aia_closest_False__guess_in_range__hypertension,nearest_neighbors_aia_closest_False__guess_in_range__heart_disease,nearest_neighbors_aia_closest_False__guess_in_range__avg_glucose_level,nearest_neighbors_aia_closest_False__guess_in_range__bmi,nearest_neighbors_aia_closest_False__guess_in_range__stroke,nearest_neighbors_aia_closest_False__guess_in_range__Income,qid_ml_aia__match_error__hypertension,qid_ml_aia__match_error__heart_disease,qid_ml_aia__match_error__avg_glucose_level,qid_ml_aia__match_error__bmi,qid_ml_aia__match_error__stroke,qid_ml_aia__match_error__Income,qid_ml_aia__range_overlap__hypertension,qid_ml_aia__range_overlap__heart_disease,qid_ml_aia__range_overlap__avg_glucose_level,qid_ml_aia__range_overlap__bmi,qid_ml_aia__range_overlap__stroke,qid_ml_aia__range_overlap__Income,qid_ml_aia__guess_in_range__hypertension,qid_ml_aia__guess_in_range__heart_disease,qid_ml_aia__guess_in_range__avg_glucose_level,qid_ml_aia__guess_in_range__bmi,qid_ml_aia__guess_in_range__stroke,qid_ml_aia__guess_in_range__Income
../output/patients/privacy/Anonymized/0/1_2_0_1.json,0.4614669978618622,0.4645816385746002,0.2554951608181,0.4645816385746002,0.46458160877227783,0.4645816385746002,0.4645816385746002,0.4645816385746002,0.8,0.0,0.0,0.0,0.0,0.014896178152272043,0.0,0.014896178152272043,0.0,1.0,1.0,0.0007523322299127295,0.9996238338850436,-16.423836073894208,0.8022676150525868,0.8036658763450666,0.7997446653291993,0.9012940114354498,0.9494432741498646,111.16029792356322,6.583809810412269,0.981793560036112,26002.49774300331,0.0,0.0,0.10955586233063647,0.5794540417814973,0.0,0.6105589206026537,0.5,0.5,0.11977129100210653,0.6354198013842913,0.5,0.6894372554920253,0.8988865482997291,0.9488414083659344,41.913233222991245,6.162542882937105,0.9811916942521818,23561.28438158291,0.0,0.0,0.5234922441961052,0.6208328980142773,0.0,0.6265254149460758,0.5,0.5,0.5498043936202227,0.7094492928077039,0.5,0.7267529340956966,0.9015949443274149,0.9495937405958471,35.50509626291537,6.668105246279559,0.9816430935901294,26414.55355069955,0.0,0.0,0.6343846091428161,0.588096299805234,0.0,0.5927050713468945,0.5,0.5,0.74586217273548,0.6527234426722841,0.5,0.6733373457718929
../output/patients/privacy/Anonymized/0/1_3_2_4.json,0.40758803486824036,0.40758806467056274,0.40758806467056274,0.40758806467056274,0.40758803486824036,0.40758806467056274,0.40758806467056274,0.40758806467056274,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0006018657839301836,0.9996990671080349,-5.424528059096118,0.7930573287129916,0.79554988145176,0.7891665146817436,0.8844417694854048,0.9309359012940114,41.7421275955462,6.4873156786036565,0.9249172434547096,31253.393770689137,0.0,0.0,0.5844367270032813,0.5991739155289789,0.0,0.5402456426546398,0.5,0.5,0.6865783930183569,0.6781522720433343,0.5,0.6059283779717123,0.6546795064700571,0.849232621125489,33.89692928077035,5.416126993680422,0.8188383990370147,23942.95251278982,0.0,0.0,0.63005757163949,0.6590161547685144,0.0,0.6218732761808026,0.5,0.5,0.7255492025278363,0.7610592837797171,0.5,0.7047848329822449,0.9014444778814324,0.9495937405958471,34.244372085860476,5.897648506267873,0.981793560036112,25724.24845683729,0.0,0.0,0.6401696231878637,0.6350830077362786,0.0,0.6020064071864668,0.5,0.5,0.7505266325609389,0.7275052663256094,0.5,0.6895877219380078
../output/patients/privacy/Anonymized/0/0_1_1_3.json,0.2727697193622589,0.19542337954044342,0.15021750330924988,0.4645816385746002,0.2727697193622589,0.19542337954044342,0.15021750330924988,0.4645816385746002,1.0,0.0,0.0,0.6337646704784833,0.6337646704784833,0.6337646704784833,0.6337646704784833,0.6337646704784833,0.6337646704784833,1.0,1.0,0.4352994282275053,0.7823502858862474,-7.31891953198218,0.797008936713478,0.8024803939449207,0.7925405799744666,0.8695455913331327,0.9372554920252784,36.91490219681013,6.345937405958487,0.9718627746012639,27254.098254589226,0.0,0.0,0.6352264928877758,0.6135116005864286,0.0,0.5907681967147035,0.5,0.5,0.7377369846524225,0.691844718627746,0.5,0.6680710201625037,0.7747517303641288,0.8854950346072826,32.0439130303944,5.424128799277774,0.9449292807703882,22938.042461631143,0.0,0.0,0.6577160633118465,0.6593732895769663,0.0,0.6394275972977161,0.5,0.5,0.7795666566355702,0.7569966897381883,0.5,0.7333734577189287,0.9017454107733975,0.9495937405958471,34.251882529176854,5.564303781697095,0.981793560036112,24691.255868411805,0.0,0.0,0.6416111560279518,0.6536991269730288,0.0,0.6131091725194652,0.5,0.5,0.7536864279265724,0.7533854950346073,0.5,0.7016250376166115
../output/patients/privacy/Anonymized/0/1_4_1_2.json,0.3185287117958069,0.27754101157188416,0.27754101157188416,0.4645816385746002,0.3185287117958069,0.27754101157188416,0.27754101157188416,0.4645816385746002,0.8,0.0,0.0,0.0,0.0,0.5758350887752032,0.5758350887752032,0.8152272043334337,0.8152272043334337,1.0,1.0,0.06500150466445982,0.9674992476677701,-6.09374694261005,0.7924493890206091,0.7956410724056173,0.7876162684661682,0.8484802888955763,0.9158892566957568,41.419517002708474,7.971005115859186,0.9656936503159795,27019.819440264822,0.0,0.0,0.5956661688045497,0.5269418605142369,0.0,0.5879324419603881,0.5,0.5,0.693499849533554,0.5830574781823653,0.5,0.6554318386999699,0.5612398435148962,0.8191393319289798,34.35517363827875,5.934802888955764,0.9152873909118266,21899.160668071112,0.0,0.0,0.6252171575204952,0.6270666460204134,0.0,0.6529316374871139,0.5,0.5,0.7211856755943424,0.7102016250376166,0.5,0.744207041829672,0.9009930785434848,0.9494432741498646,33.857156690631285,6.231622085577014,0.981793560036112,23031.809029096155,0.0,0.0,0.6465146557484133,0.6142875788519747,0.0,0.6396375425692343,0.5,0.5,0.7594041528739092,0.6960577791152573,0.5,0.7407463135720734
../output/patients/privacy/Anonymized/0/0_3_1_0.json,0.46458160877227783,0.4645816385746002,0.4645816385746002,0.4645816385746002,0.46458160877227783,0.4645816385746002,0.4645816385746002,0.4645816385746002,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0006018657839301836,0.9996990671080349,-20.97720958283426,0.8012949115447746,0.8081342330840781,0.7952763085901878,0.9017454107733975,0.9495937405958471,112.38165663557044,6.59252181763466,0.981793560036112,25953.879927776106,0.0,0.0,0.10150004071288914,0.5786498568538494,0.0,0.6118165302465616,0.5,0.5,0.11044237135118869,0.6331628046945531,0.5,0.6913933192897984,0.9017454107733975,0.9495937405958471,42.11883388504356,6.178745109840506,0.981793560036112,23621.44718627746,0.0,0.0,0.5210048278547247,0.6201677889077517,0.0,0.6258196805060585,0.5,0.5,0.5463436653626241,0.7085464941318086,0.5,0.7255492025278363,0.9002407463135721,0.9494432741498646,35.77525518299694,6.707348851959554,0.981793560036112,26749.552891747622,0.0,0.0,0.6315914624445166,0.5856229846554241,0.0,0.5880598979590652,0.5,0.5,0.7408967800180559,0.657387902497743,0.5,0.6673186879325911
../output/patients/privacy/Anonymized/0/1_0_0_2.json,0.46405258774757385,0.4645816385746002,0.2692582309246063,0.4645816385746002,0.4645816385746002,0.4645816385746002,0.4645816385746002,0.4645816385746002,0.8,0.0,0.0,0.0,0.0,0.002708396027685826,0.0,0.002708396027685826,0.0,1.0,1.0,0.0006018657839301836,0.9996990671080349,-17.809961537482984,0.7967049668672868,0.797738464344337,0.794820353820901,0.9017454107733975,0.9495937405958471,112.12461179656952,6.562910021065296,0.9816430935901294,25999.42852843816,0.0,0.0,0.10320853940268868,0.5805627552543284,0.0,0.6113082424560488,0.5,0.5,0.11254890159494432,0.6354198013842913,0.5,0.6906409870598856,0.9015949443274149,0.9495937405958471,42.08111465543177,6.161613000300932,0.9816430935901294,23622.461390309967,0.0,0.0,0.521466556526667,0.621236124037211,0.0,0.6257716519459467,0.5,0.5,0.5470959975925369,0.7102016250376166,0.5,0.7255492025278363,0.9011435449894674,0.9491423412578995,35.67176035850896,6.7077405205484695,0.981793560036112,26733.226533479374,0.0,0.0,0.6312660303789406,0.5873312116784265,0.0,0.589548802003121,0.5,0.5,0.7387902497743003,0.6576888353897081,0.5,0.6671682214866085
../output/patients/privacy/Anonymized/0/0_5_0_3.json,0.2267279028892517,0.22546865046024323,0.22546865046024323,0.4645816385746002,0.22546865046024323,0.22546865046024323,0.22546865046024323,0.22546865046024323,1.0,0.0,0.0,0.0,0.0,0.9947336743906109,1.0,0.9947336743906109,1.0,1.0,1.0,0.3104122780619922,0.8447938609690039,-9.38765068982008,0.7929661377591342,0.7937260623746124,0.7918110523436075,0.8362925067709901,0.9014444778814324,43.44049352994285,8.07812217875411,0.9422208847427024,28836.879175443875,0.0,0.0,0.5757086649478805,0.5206218335767737,0.0,0.5658502919044827,0.5,0.5,0.6649112247968703,0.5651519711104424,0.5,0.6319590731266927,0.5774902196810111,0.7830273848931688,34.89842491724351,6.301116461029195,0.8928678904604274,22843.404694553043,0.0,0.0,0.6252411198460496,0.6044264095952836,0.0,0.6380592434332001,0.5,0.5,0.7172735479987963,0.6725850135419802,0.5,0.7312669274751731,0.9015949443274149,0.9494432741498646,35.71671808652049,6.611233096362385,0.981793560036112,24682.063331973648,0.0,0.0,0.6310734171365356,0.5916494235075882,0.0,0.6165579861691977,0.5,0.5,0.7405958471260908,0.6596448991874811,0.5,0.7029792356304544
../output/patients/privacy/Anonymized/0/1_0_1_4.json,0.32967233657836914,0.3201562166213989,0.3201562166213989,0.4645816385746002,0.3280078172683716,0.3201562166213989,0.3201562166213989,0.34369319677352905,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9878122178754137,1.0,1.0,1.0,0.008727053866987662,0.9956364730665062,-4.281671730752064,0.784667760958113,0.7875250775123108,0.7800474192960059,0.8427625639482396,0.922810713210954,43.09094191995178,6.807703882034277,0.9635871200722239,31371.514896178152,0.0,0.0,0.5784716301713178,0.5863637997433894,0.0,0.533204968400719,0.5,0.5,0.6691242852843816,0.6596448991874811,0.5,0.5872705386698767,0.6761962082455613,0.8043936202226903,34.11452964188985,5.346394823954267,0.9038519410171532,24675.727685826132,0.0,0.0,0.6307255198861195,0.6625766235457721,0.0,0.6114965117782342,0.5,0.5,0.7256996689738189,0.7591032199819441,0.5,0.6910923863978333,0.9015949443274149,0.949292807703882,33.55794975016722,5.5553228256611105,0.981793560036112,26138.11933708363,0.0,0.0,0.6467472408493088,0.6548942484196674,0.0,0.5947059302664656,0.5,0.5,0.7526331628046945,0.7499247667770087,0.5,0.6760457417995787
../output/patients/privacy/Anonymized/0/0_2_2_3.json,0.2983848750591278,0.29202359914779663,0.29202359914779663,0.4645816385746002,0.2920236587524414,0.29202359914779663,0.29202359914779663,0.29202359914779663,0.8,0.0,0.0,0.0,0.0,0.9631357207342762,1.0,0.9631357207342762,1.0,1.0,1.0,0.18958772193800782,0.9052061390309961,-4.661027932446981,0.7978904492674328,0.8023892029910633,0.7951851176363305,0.8414083659343966,0.9232621125489016,42.53136623532955,6.670975022569965,0.9628347878423111,29388.901594944327,0.0,0.0,0.5807362976111538,0.5948461975850602,0.0,0.5600674520833678,0.5,0.5,0.6715317484201023,0.6677700872705387,0.5,0.6256394823954258,0.6563346373758652,0.798224495937406,35.14868251579908,5.346259404152864,0.8632260006018658,23105.16424917245,0.0,0.0,0.6177109797463564,0.6623105794316139,0.0,0.6342367243080654,0.5,0.5,0.7019259705085766,0.7515798976828167,0.5,0.7261510683117665,0.9015949443274149,0.9494432741498646,34.97291994547716,5.586700352724147,0.981793560036112,25058.332553400895,0.0,0.0,0.6400018431024681,0.6591941500343789,0.0,0.6142396322728341,0.5,0.5,0.7484201023171833,0.755792958170328,0.5,0.703129702076437
../output/patients/privacy/Anonymized/0/0_5_1_5.json,0.3099499046802521,0.30139029026031494,0.30139029026031494,0.4645816385746002,0.3098567724227905,0.30139029026031494,0.30139029026031494,0.3262837827205658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993981342160698,1.0,1.0,1.0,0.022419500451399337,0.9887902497743004,-13.406898190389747,0.7874946805276917,0.7924493890206091,0.7838774393580157,0.9017454107733975,0.9495937405958471,55.13338850436339,6.785284381582896,0.981793560036112,31328.174240144446,0.0,0.0,0.4900155201864134,0.5864213102784718,0.0,0.5060639686558449,0.5,0.5,0.5609389106229311,0.6614504965392718,0.5,0.5218176346674691,0.7594041528739092,0.6680710201625037,35.6082669274753,6.2909990972013246,0.981793560036112,23793.4156184172,0.0,0.0,0.6223462644462865,0.6156549478249226,0.0,0.6247451898992582,0.5,0.5,0.6965091784532049,0.7040325007523323,0.5,0.7216370749322901,0.9006921456515197,0.9495937405958471,35.429490646582614,6.581955255444696,0.981793560036112,26524.15102011548,0.0,0.0,0.6338844794769353,0.5941603091732887,0.0,0.5908092783787336,0.5,0.5,0.7430033102618117,0.6619018958772194,0.5,0.6712308155281372
