path,nearest_neighbor_distance_mean,nearest_neighbor_distance_median,nearest_neighbor_distance_min,nearest_neighbor_distance_max,nearest_neighbor_distance_mean_1090percentile,nearest_neighbor_distance_median_1090percentile,nearest_neighbor_distance_min_1090percentile,nearest_neighbor_distance_max_1090percentile,relational_similarity,close_value_ratio_0.1,close_value_ratio_1090percentile_0.1,close_value_ratio_0.2,close_value_ratio_1090percentile_0.2,close_value_ratio_0.3,close_value_ratio_1090percentile_0.3,close_value_ratio_0.4,close_value_ratio_1090percentile_0.4,close_value_ratio_0.5,close_value_ratio_1090percentile_0.5,similarity_ratio,nearest_neighbor_accuracy,gmm_log_likelihood,detection_rate_xgb_mean,detection_rate_xgb_max,detection_rate_xgb_min,all_ml_aia__match_error__smoking_status,all_ml_aia__match_error__hypertension,all_ml_aia__match_error__stroke,all_ml_aia__match_error__age,all_ml_aia__match_error__bmi,all_ml_aia__match_error__Income,all_ml_aia__match_error__heart_disease,all_ml_aia__match_error__gender,all_ml_aia__match_error__avg_glucose_level,all_ml_aia__range_overlap__smoking_status,all_ml_aia__range_overlap__hypertension,all_ml_aia__range_overlap__stroke,all_ml_aia__range_overlap__age,all_ml_aia__range_overlap__bmi,all_ml_aia__range_overlap__Income,all_ml_aia__range_overlap__heart_disease,all_ml_aia__range_overlap__gender,all_ml_aia__range_overlap__avg_glucose_level,all_ml_aia__guess_in_range__smoking_status,all_ml_aia__guess_in_range__hypertension,all_ml_aia__guess_in_range__stroke,all_ml_aia__guess_in_range__age,all_ml_aia__guess_in_range__bmi,all_ml_aia__guess_in_range__Income,all_ml_aia__guess_in_range__heart_disease,all_ml_aia__guess_in_range__gender,all_ml_aia__guess_in_range__avg_glucose_level,generalization_aia__match_error_generalization__gender,generalization_aia__match_error_generalization__smoking_status,generalization_aia__match_error_generalization__age
../output/patients/privacy/input/train.json,0.13058219850063324,0.13102853298187256,0.009069632738828659,0.34084564447402954,0.12755867838859558,0.13102853298187256,0.06950217485427856,0.19901251792907715,0.96,0.3278663857959675,0.28480060195635815,0.9044538068010833,1.0,0.9951850737285586,1.0,1.0,1.0,1.0,1.0,0.7922058380981041,0.5054130874212485,-23.89453311097283,0.796765760836525,0.8009301477293452,0.7939084442823272,0.6643093590129401,0.898585615407764,0.9813421606981643,14.840252414110598,5.301186558944138,18478.00582460535,0.9473367439061089,0.6044237135118868,33.320996332320654,0.0,0.0,0.0,0.6700396223421606,0.6689309671428042,0.7062588427804914,0.0,0.0,0.6481432164384313,0.6468552512789648,0.5,0.5,0.7733975323502859,0.7717424014444779,0.8254589226602468,0.5,0.3333333333333167,0.7575985555221185,0.6044237135118868,0.6643093590129401,0.03445681613000301
../output/patients/privacy/Synthetic/ctgan_4_syn.json,0.1502247452735901,0.14416560530662537,0.013265886344015598,0.3697434365749359,0.14914824068546295,0.14416560530662537,0.08283528685569763,0.20740573108196259,0.8461538461538461,0.1754438760156485,0.09424379232505643,0.8596148058982847,0.9495861550037622,0.995034607282576,1.0,1.0,1.0,1.0,1.0,0.629551609990972,0.6174365111464092,-24.48729285681253,0.8167061827466715,0.8176180922852453,0.8157942732080977,0.637526331628047,0.8996388805296419,0.9802888955762865,20.54710982876695,6.951476595009285,25223.790788382463,0.9462834787842311,0.4607282575985555,34.53553564011382,0.0,0.0,0.0,0.5520288711608188,0.553913999735901,0.6050883660572456,0.0,0.0,0.6172719153390247,0.6383538970809509,0.5,0.5,0.5932891965091784,0.6432440565753836,0.6992175744808907,0.5,0.3333333333333167,0.7652723442672285,0.4607282575985555,0.637526331628047,0.013090580800481493
../output/patients/privacy/Synthetic/tvae_2_syn.json,0.16903403401374817,0.15062963962554932,0.01409928873181343,0.494854599237442,0.16132190823554993,0.15062963962554932,0.0886201560497284,0.27304762601852417,0.9230769230769231,0.13888052964188985,0.04853273137697517,0.7675293409569666,0.8344620015048909,0.9169425218176347,1.0,0.998344869094192,1.0,1.0,1.0,0.495034607282576,0.7285764404808954,-24.33871142842176,0.9709100857194967,0.9716396133503556,0.9699981761809229,0.6137526331628047,0.9012940114354498,0.981793560036112,16.49092715443427,6.091831987434342,24283.31193839072,0.9495937405958471,0.48600662052362326,33.28602211453128,0.0,0.0,0.0,0.5148156668906754,0.5882242347068901,0.5440979207513139,0.0,0.0,0.5650062280107119,0.6203731567860367,0.5,0.5,0.7226903400541679,0.7043334336442973,0.7234426722840807,0.5,0.3333333333333167,0.7736984652422509,0.48600662052362326,0.6137526331628047,0.018808305747818235
../output/patients/privacy/Synthetic/ctgan_3_syn.json,0.15042227506637573,0.14442256093025208,0.01177732553333044,0.3822470009326935,0.14936135709285736,0.14442256093025208,0.08148736506700516,0.20823533833026886,0.8461538461538461,0.18146253385495034,0.10176824680210685,0.8597652723442673,0.9497742663656885,0.9953355401745411,1.0,1.0,1.0,1.0,1.0,0.6238338850436352,0.6212546332973149,-24.465633213705544,0.8184388108699616,0.820445011854824,0.8168885646543863,0.6343665362624135,0.8994884140836593,0.9807402949142341,20.756145014161632,6.873424554280121,25032.619725739638,0.9462834787842311,0.4649413180860668,34.64073146968151,0.0,0.0,0.0,0.5475304086662128,0.5595645857288055,0.606010196911774,0.0,0.0,0.617298778222531,0.6357207342762564,0.5,0.5,0.5872705386698767,0.6480589828468252,0.7089978934697563,0.5,0.3333333333333167,0.76241348179356,0.4649413180860668,0.6343665362624135,0.013842913030394222
../output/patients/privacy/Synthetic/ddpm_1_syn.json,0.19815270602703094,0.20027004182338715,0.021487148478627205,0.4968690276145935,0.19630596041679382,0.20027004182338715,0.13152435421943665,0.26804807782173157,0.75,0.040625940415287394,0.0,0.4957869395124887,0.49473288186606473,0.9479386096900391,1.0,0.9977430033102618,1.0,1.0,1.0,0.2314173939211556,0.8510933946016989,-34.30210055016882,0.9947717186455104,0.9949844975378442,0.9945285427685574,0.6336142040325008,0.8978332831778514,0.9810412278061992,19.227929396708973,7.079210851610776,45496.361125582356,0.9486909419199518,0.5064700571772495,31.29075381767735,0.0,0.0,0.0,0.5608724024314632,0.2506440279797651,0.3933196490085674,0.0,0.0,0.2650738440089689,0.6271441468552513,0.5,0.5,0.6330123382485706,0.6387300631959073,0.28633764670478484,0.5,0.3333333333333167,0.8201925970508577,0.5064700571772495,0.6336142040325008,0.028438158290701173
../output/patients/privacy/Synthetic/tvae_3_syn.json,0.16806639730930328,0.14974820613861084,0.01264919526875019,0.49236640334129333,0.16047856211662292,0.14974820613861084,0.0866614505648613,0.27275702357292175,0.88,0.14715618417092988,0.05887885628291949,0.772043334336443,0.8401053423626788,0.9204032500752333,1.0,0.998344869094192,1.0,1.0,1.0,0.4993981342160698,0.7248147198986987,-24.36558454089341,0.9701197641193993,0.971001276673354,0.9686303118730621,0.6102919049052061,0.9014444778814324,0.981793560036112,16.61626194712092,5.854302125087592,24193.20394026842,0.9495937405958471,0.495034607282576,33.03489710020008,0.0,0.0,0.0,0.5155442335204495,0.5992510805194502,0.5381929888667806,0.0,0.0,0.565144264681351,0.617138128197412,0.5,0.5,0.72103520914836,0.72103520914836,0.7241950045139934,0.5,0.3333333333333167,0.7702377369846525,0.495034607282576,0.6102919049052061,0.016701775504062592
../output/patients/privacy/Synthetic/ddpm_0_syn.json,0.19726088643074036,0.1995784044265747,0.021350450813770294,0.5173680186271667,0.19563806056976318,0.1995784044265747,0.13044394552707672,0.26715388894081116,0.75,0.041829671983147756,0.0,0.5072223894071622,0.5090293453724605,0.9521516701775504,1.0,0.9980439362022269,1.0,0.9998495335540174,1.0,0.2308155281372254,0.8495322351790268,-34.03593944977719,0.9952580703994164,0.9955316432609885,0.9948933065839869,0.6307553415588324,0.8921155582305146,0.9814926271441469,19.314411612992686,7.20199900655694,42579.80690752084,0.9489918748119169,0.5634968402046344,31.059319463701645,0.0,0.0,0.0,0.5593042487230557,0.24543682630737448,0.4082102108387267,0.0,0.0,0.27018104459247083,0.6234577189286789,0.5,0.5,0.6284983448690942,0.6215768883538971,0.3448690941919952,0.5,0.3333333333333167,0.822750526632561,0.5634968402046344,0.6307553415588324,0.022569966897381884
../output/patients/privacy/Synthetic/tvae_4_syn.json,0.16874268651008606,0.1507076621055603,0.012021595612168312,0.4917648434638977,0.161380335688591,0.1507076621055603,0.08835839480161667,0.2720438241958618,0.9230769230769231,0.13722539873608186,0.04646350639578631,0.7706891363226,0.8384123401053424,0.9193499849533554,1.0,0.9981944026482095,1.0,1.0,1.0,0.4930785434848029,0.7286892577689403,-24.35396231434199,0.9700285731655419,0.9703629399963524,0.9695422214116359,0.5984050556725851,0.9008426120975023,0.981793560036112,16.567441794820624,5.976789526863323,24260.03967078981,0.9495937405958471,0.4849533554017454,33.47464038002825,0.0,0.0,0.0,0.5154070674614724,0.594691885023279,0.5351183061969861,0.0,0.0,0.5623823459098114,0.605853144748721,0.5,0.5,0.7216370749322901,0.7111044237135119,0.7237436051760457,0.5,0.3333333333333167,0.7664760758350888,0.4849533554017454,0.5984050556725851,0.019109238639783328
../output/patients/privacy/Synthetic/ctgan_2_syn.json,0.1496117264032364,0.14344820380210876,0.00987117737531662,0.3740769922733307,0.14829304814338684,0.14344820380210876,0.08348583430051804,0.20686686038970947,0.8,0.17454107733975324,0.09311512415349887,0.8716521215768883,0.964635063957863,0.9957869395124888,1.0,1.0,1.0,1.0,1.0,0.6381281974119771,0.6125087109844151,-24.445078624118977,0.8171925345005774,0.8180740470545322,0.8159766551158125,0.636172133614204,0.8996388805296419,0.9805898284682516,20.740637514440905,6.709395695019638,25193.667253777236,0.9467348781221787,0.4702076436954559,34.33312712635794,0.0,0.0,0.0,0.5482140200366271,0.564938251267051,0.6099345121616371,0.0,0.0,0.6175209549288991,0.6343665362624135,0.5,0.5,0.5809509479386097,0.6528739091182666,0.7091483599157388,0.5,0.3333333333333167,0.7664760758350888,0.4702076436954559,0.636172133614204,0.011134517002708396
../output/patients/privacy/Synthetic/ctgan_1_syn.json,0.14951199293136597,0.1429232954978943,0.011233553290367126,0.4063614308834076,0.14814502000808716,0.1429232954978943,0.08143360912799835,0.2077365666627884,0.8,0.18055973517905508,0.10063957863054929,0.8590129401143545,0.9488337095560572,0.9938308757147156,1.0,0.9998495335540174,1.0,1.0,1.0,0.6346674691543785,0.6142202660999352,-24.483033560765595,0.8182564289622469,0.8217216852088273,0.8158854641619552,0.642491724345471,0.898284682515799,0.9801384291303039,20.705126634558194,6.776223829644205,25649.978312407133,0.9491423412578995,0.45079747216370747,34.267557720054604,0.0,0.0,0.0,0.5486002156727529,0.5627845432922565,0.6012282475086529,0.0,0.0,0.6193662519072075,0.6417393921155582,0.5,0.5,0.5869696057779116,0.6528739091182666,0.6971110442371351,0.5,0.3333333333333167,0.7648209449292808,0.45079747216370747,0.642491724345471,0.01248871501655131
